id,code,name,supplier,image_path,image_count,has_y_source,y_file_count,y_paths,review_status
1832,IG21003,Gạch 200x1000mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/a971f426e49fa22f092948d37b9cb94dd98e73a84ff4a3d95d4e6e24dcc7f870.webp,1,yes,1,Gạch Kiệt Anh\IG21003.jpg,
1833,IG21004,Gạch 200x1000mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/f7a47be060bfb913c1dac4defd408d5b66aebf7635d4b0b276a1c6ee128dfc84.webp,1,yes,1,Gạch Kiệt Anh\IG21004.jpg,
1834,IG21005,Gạch 200x1000mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/82c8dc90148c384089278d0467c5b4811f6c4a142a953c0ba9e3a98a2cf7ee3e.webp,1,yes,1,Gạch Kiệt Anh\IG21005.jpg,
1835,IG21006,Gạch 200x1000mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/5587d81db66468b7ce5cabe8b4488d431da83762d1b9e43f9bee7ed266a71f33.webp,1,yes,1,Gạch Kiệt Anh\IG21006.jpg,
1836,IG21201,Gạch 200x1200mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/bcac13d1e3bc5d19a25f370fea076e867fe6337acd7566e5693c705c02c1c8ea.webp,1,yes,1,Gạch Kiệt Anh\IG21201.jpg,
1837,IG21202,Gạch 200x1200mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/8efdca1d0002357773fb519989ad14d9496bdb2d4606f853a78a44ba881ea0a3.webp,1,yes,1,Gạch Kiệt Anh\IG21202.jpg,
1838,IG21203,Gạch 200x1200mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/48de70a36bd94e5fc34fe51ea1e980557d02c932a17205a68b132641a8877f92.webp,1,yes,1,Gạch Kiệt Anh\IG21203.jpg,
1839,IG21204,Gạch 200x1200mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/ec553f76f3ac56c946c02b6482c754906a58b48afc50c9ffdf87a8e62bd8209d.webp,1,yes,1,Gạch Kiệt Anh\IG21204.jpg,
1840,IG21205,Gạch 200x1200mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/5f62e4e465ad4ee537f445b345d9c1a9c6c16b366e1e0b09aa6383bc7c93c7ab.webp,1,yes,1,Gạch Kiệt Anh\IG21205.jpg,
1841,IG21206,Gạch 200x1200mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/71168d61c5b5eb82211386399a493a7656c01decf15d31fe64fb567331ebf211.webp,1,yes,1,Gạch Kiệt Anh\IG21206.jpg,
1842,IG21207,Gạch 200x1200mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/a9ef0eea5af51bc8cdc2a4e61e4d319c2345d5b302a7c64716f8631d78a79fec.webp,1,yes,1,Gạch Kiệt Anh\IG21207.jpg,
1843,IG21208,Gạch 200x1200mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/860674f0f3083ad69a006c3233f06915b8b2f42006efbd79a0f1a94499d255c0.webp,1,yes,1,Gạch Kiệt Anh\IG21208.jpg,
1934,IGR6601,Gạch 600x600mm Mờ,Vinagres,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/094e867bb1ef1809854fc3d5be65d8eb644ba47b054034991af5f2ba84c3cabe.webp,1,yes,2,Gạch Vinagres\IGR6601 (1).jpg || Gạch Vinagres\IGR6601 (2).jpg,
1935,IGR6602,Gạch 600x600mm Mờ,Vinagres,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/e54e3ccac0abd087cd18d66d421e1494b645fa45b87425204e176daba8ec4d46.webp,1,yes,2,Gạch Vinagres\IGR6602 (1).jpg || Gạch Vinagres\IGR6602 (2).jpg,
1936,IGR6603,Gạch 600x600mm Mờ,Vinagres,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/58d603256033443819b8d8294448b8aa3d08c4b1f793f110b9ca138e0721a0e9.webp,1,yes,2,Gạch Vinagres\IGR6603 (1).jpg || Gạch Vinagres\IGR6603 (2).jpg,
1937,IGR6604,Gạch 600x600mm Mờ,Vinagres,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/90e091f9dbd9d5c7f35be5e0084f3f14612d2bb9f72bf9b7c6c8296344ccfc26.webp,1,yes,2,Gạch Vinagres\IGR6604 (1).jpg || Gạch Vinagres\IGR6604 (2).jpg,
1741,IH3601,Gạch 300x600mm Mờ nhám,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/4468952c6bf22e791b8e6b4cd087932ab76385e8703c65bb90dcec41d40bcbba.webp,1,yes,3,Gạch Hiệp Thủy\up web Hiệp Thủy\IH3601.png || Gạch Hiệp Thủy\Hiệp Thủy mới\IH3601.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH3601.jpeg,
1742,IH3602,Gạch 300x600mm Mờ nhám,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/2ca0e938bc4d3e06243f02d4f8202676b232d194a09da6dd88c6d2ce87e16b25.webp,1,yes,3,Gạch Hiệp Thủy\up web Hiệp Thủy\IH3602.png || Gạch Hiệp Thủy\Hiệp Thủy mới\IH3602.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH3602.jpeg,
1743,IH3603,Gạch 300x600mm Mờ nhám,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/ebe718f8a3f24afb6439146d03ae10beb18d5af5bdc68cad6c4cdb3230ce7fe2.webp,1,yes,3,Gạch Hiệp Thủy\up web Hiệp Thủy\IH3603.png || Gạch Hiệp Thủy\Hiệp Thủy mới\IH3603.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH3603.jpeg,
1744,IH61201,Gạch 600x1200mm Bóng,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/b5e661572875d7775fc18f4320ccdcf58ce45cbb3e452859eda22841aca186c4.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH61201.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH61201.jpeg,
1745,IH61202,Gạch 600x1200mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/df8d6a5a82007a10ba96a4147063ceb6cfa61d5ae4962fd0d3a18c6da9585103.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH61202.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH61202.jpeg,
1746,IH61203,Gạch 600x1200mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/39106cd797ebfd51f36810a93b49aaf68f308107d2a1ac61abf8c0e0ac4be445.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH61203.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH61203.jpeg,
1747,IH61204,Gạch 600x1200mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/b52d28a2d1a782a50f8f363a36f65d0f58ab188806db783a5dcec46cf0f12928.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH61204.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH61204.jpeg,
1748,IH61205,Gạch 600x1200mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/a3380b59e463f85b48921c2a837a4456a4174f9c8994906a6fe641c98258d5a9.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH61205.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH61205.jpeg,
1749,IH61206,Gạch 600x1200mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/1b7827d2238c962de95dfedc35a453c374a0974eaa84081cca56ad023f5a640d.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH61206.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH61206.jpeg,
1750,IH61207,Gạch 600x1200mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/0e0840c63c134a62aadfbd87965566bd8ca518f31e26bc89c190933ea5d3c672.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH61207.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH61207.jpeg,
1751,IH61208,Gạch 600x1200mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/737bd337ba80bb9785d615a563481a0d369af2d971c8de3ce37b770260067785.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH61208.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH61208.jpeg,
1752,IH61209,Gạch 600x1200mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/5a928521ff5a05c39b5f5fb0ec574fec08335bf47ce210cc6aa1fc6d6a97a112.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH61209.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH61209.jpeg,
1753,IH61210,Gạch 600x1200mm Mờ nhám,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/738f235ed89cdfdcb105921f68bc9b22d3ff3a245a0d9c48fdb1ac341ea9363b.webp,1,no,0,,
1754,IH61211,Gạch 600x1200mm Mờ nhám,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/0d7aa74826de619b8baccf82e138412643f3976c10f90a3ede3df8f2b5b93039.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH61211.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH61211.jpeg,
1755,IH61212,Gạch 600x1200mm Mờ nhám,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/e870e8e0237ccd5da86affffdd2fd6260264dcc2789926e154af8a885bb3a0f1.webp,1,no,0,,
1756,IH61213,Gạch 600x1200mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/5df34b712b895a45af5a983b26aba8e57d1432ff473129163efc433b06355020.webp,1,no,0,,
1757,IH61214,Gạch 600x1200mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/d2ed8793a402e7359e222b6fa699dc831f40489ff37aaba2ff633533d9389949.webp,1,no,0,,
1758,IH61215,Gạch 600x1200mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/dd716579e07c6ba3c87a1c157014a7f6da754aa41fdf184f80420b7c2f40ac95.webp,1,no,0,,
1759,IH6601,Gạch 600x600mm Mờ nhám,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/6e2699fb756380ea4d2f8b607b60c84667da64649ce7a9e150e765da375917e2.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6601.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6601.jpeg,
1760,IH6602,Gạch 600x600mm Mờ nhám,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/2ed45ce9750501cffe038e5c02e68a8bf7080f5952cb6b67cd8e19a39a18cb21.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6602.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6602.jpeg,
1761,IH6603,Gạch 600x600mm Mờ nhám,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/7bc3ad898b5bb5f55e7eb3e5b8657565be8e69c453bae6c00a779c6c4ac0e6e7.webp,1,no,0,,
1762,IH6604,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/be583270d244c79be07bb80dab9593fb2977da10a4fcbcef67e0a6f760086ed3.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6604.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6604.jpeg,
1763,IH6605,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/b530b3ef77dc975fcb5ef03b5de60403186650081ab48c43fbd13468ff991f9e.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6605.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6605.jpeg,
1764,IH6606,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/ad78e934bc160b03cef198abb58169ac0f410184d7c480582a76c464889f1c12.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6606.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6606.jpeg,
1765,IH6607,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/f5c4362829d2fb90bafd542212a2510091fd1ef838dac0555d0e23aecc125fcc.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6607.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6607.jpeg,
1766,IH6608,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/188db5e1311311247d1eaf482f7d634b5ecc30afb513f1594646ad8a8494a614.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6608.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6608.jpeg,
1767,IH6609,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/95c6d6964b5949f6130432bd4b4dda48e9a59c93642b636d37eda47e9483a492.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6609.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6609.jpeg,
1768,IH6610,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/7b1798bb9aa2cb9c7141b652022f4439622d89b4080a8a28d4825d03cf70b4f3.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6610.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6610.jpeg,
1769,IH6611,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/fb3c0779a21096ace9be9e11f5a30a50d9a0a743b85f993b4005d87fc80d32df.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6611.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6611.jpeg,
1770,IH6612,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/f96cd870e2af4cc5717ab25c36a2d96cc49628e19f5a0b8af4831b993a7963c4.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6612.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6612.jpeg,
1771,IH6613,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/49523bec759be8d610960550776dd4ca6657158508a3eb2abd727f2dac5213ac.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6613.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6613.jpeg,
1772,IH6614,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/909d75725cbddbe5a68e00046306d69d8cda54176c679aef012b78557124fe76.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6614.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6614.jpeg,
1773,IH6615,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/64e297a971175da608802a2df6edafe40b6ea40d53ffbd6cd0d7afdb16ac7a73.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6615.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6615.jpeg,
1774,IH6616,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/eb7c5801113f4f4a247fb7ac5b8548f6dc9a1dd6c0d2ad40a7d7e7aeb7d5d1fe.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6616.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6616.jpeg,
1775,IH6617,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/90348dfb5d3f7235ccf792dc8fb1a749d430b1e83d5f07693e0232eef3c725fc.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6617.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6617.jpeg,
1776,IH6618,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/1cabb0466bb7874da75c93bc80e02264d5f47eab4dc7c4d13987236836945802.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6618.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6618.jpeg,
1777,IH6619,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/4e1e8e1ffb765c61956cba55710cc84233156320b9c5faa1b92b4d9937180636.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6619.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6619.jpeg,
1778,IH6620,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/f32b0819ee4ed5a780f5e7b3bd2919dd527007ee482d3b40b4fd6125fc42529d.webp,1,no,0,,
1779,IH6621,Gạch 600x600mm Mờ,Hiệp Thủy,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/14a09dac2a0ce9e03a25635d22c5f76045cf79a9eb819a462d3858d66b37fa16.webp,1,yes,2,Gạch Hiệp Thủy\Hiệp Thủy mới\IH6621.png || Gạch Hiệp Thủy\Hiệp Thủy mới\Kích thước nhỏ\IH6621.jpeg,
1845,IK61201,Gạch 600x1200mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/925b998d4d10e48dc1ffdc3de5e244839d329df47ac0e276f92502ac12149a09.webp,1,no,0,,
1846,IK61202,Gạch 600x1200mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/248c6af47efdcb18c12db7ec10012a5295433b3f796af2778ebb4d92f365ba96.webp,4,yes,10,gạch ốp lát - tháng 10\IK61202 (1).jpg || gạch ốp lát - tháng 10\IK61202 (2).jpg || gạch ốp lát - tháng 10\IK61202 (3).jpg || gạch ốp lát - tháng 10\IK61202.jpg || gạch ốp lát - tháng 10\IT61204 - IK61202.jpg || Gạch Kiệt Anh\IK61202 (1).jpg || Gạch Kiệt Anh\IK61202 (2).jpg || Gạch Kiệt Anh\IK61202 (3).jpg || Gạch Kiệt Anh\IK61202.jpg || Gạch Kiệt Anh\IT61204 - IK61202.jpg,
1847,IK61203,Gạch 600x1200mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/ad4f9142f22756ee95388701aecbb8a4855788c337a1ea46bd84ad3a8adf03e9.webp,4,yes,8,gạch ốp lát - tháng 10\IK61203 (1).jpg || gạch ốp lát - tháng 10\IK61203 (2).jpg || gạch ốp lát - tháng 10\IK61203 (3).jpg || gạch ốp lát - tháng 10\IK61203.jpg || Gạch Kiệt Anh\IK61203 (1).jpg || Gạch Kiệt Anh\IK61203 (2).jpg || Gạch Kiệt Anh\IK61203 (3).jpg || Gạch Kiệt Anh\IK61203.jpg,
1848,IK61204,Gạch 600x1200mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/53caa88ac4bde19a57cfb8a11721f767df2ee8da564d745e3becb6bcc2dab7ba.webp,4,yes,8,gạch ốp lát - tháng 10\IK61204 (1).jpg || gạch ốp lát - tháng 10\IK61204 (2).jpg || gạch ốp lát - tháng 10\IK61204 (3).jpg || gạch ốp lát - tháng 10\IK61204.jpg || Gạch Kiệt Anh\IK61204 (1).jpg || Gạch Kiệt Anh\IK61204 (2).jpg || Gạch Kiệt Anh\IK61204 (3).jpg || Gạch Kiệt Anh\IK61204.jpg,
1849,IK61205,Gạch 600x600mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/ba3fdeabfe16b178ad04948c46503db7ebe1172d858bcca544d260eee184e0e3.webp,1,no,0,,
1875,ILT61201,Gạch 600x1200mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/df98b1f32f13880c1a5887ba7c2ea86476153c91661cb49f757c2373d357a8e7.webp,1,yes,2,Gạch Tiler\ILT61201.png || Gạch Tiler\Kích thước nhỏ\ILT61201.jpeg,
1876,ILT61202,Gạch 600x1200mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/de35eba4425a5fc617eff8131deb111b3dd4951a187dde89be5d970699bc80d7.webp,1,yes,2,Gạch Tiler\ILT61202.png || Gạch Tiler\Kích thước nhỏ\ILT61202.jpeg,
1877,ILT61203,Gạch 600x1200mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/89ae73dbdbf0505b068b980e32416bff97dc5e837b4e3e2626a585d93ebd9b6b.webp,1,yes,2,Gạch Tiler\ILT61203.png || Gạch Tiler\Kích thước nhỏ\ILT61203.jpeg,
1878,ILT61204,Gạch 600x1200mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/55c6f5accfdcf6a9dcb56ccbfadf77558fcbd70df6dd4c5ecac6ae3755735240.webp,1,yes,2,Gạch Tiler\ILT61204.png || Gạch Tiler\Kích thước nhỏ\ILT61204.jpeg,
1879,ILT61205,Gạch 600x1200mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/e25ce67c525aaa2edaf5b6f5a9056d1de618ccd7faabc5f82b110a14f2340570.webp,1,yes,2,Gạch Tiler\ILT61205.png || Gạch Tiler\Kích thước nhỏ\ILT61205.jpeg,
1880,ILT61206,Gạch 600x1200mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/248c45c976703899855a574293ae13c88950e6af28d2a7aee5d52ee58532b119.webp,1,yes,2,Gạch Tiler\ILT61206.png || Gạch Tiler\Kích thước nhỏ\ILT61206.jpeg,
1881,ILT61207,Gạch 600x1200mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/92dc98152d28f052866f053c6367c6446414e60db96acf69fcd59c898ccb4d11.webp,1,yes,2,Gạch Tiler\ILT61207.png || Gạch Tiler\Kích thước nhỏ\ILT61207.jpeg,
1882,ILT6601,Gạch 600x600mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/621526316be48caa31a11892a8c6afa6a12fbdd47e82f05ddf12a306d9ed8619.webp,1,yes,2,Gạch Tiler\ILT6601.png || Gạch Tiler\Kích thước nhỏ\ILT6601.jpeg,
1883,ILT6602,Gạch 600x600mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/04329c92f7dc30642b2c8431b098046ef51955d3e723dfc2dd006b2642205050.webp,1,yes,2,Gạch Tiler\ILT6602.png || Gạch Tiler\Kích thước nhỏ\ILT6602.jpeg,
1884,ILT6603,Gạch 600x600mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/3cbfc6f8fab66e0b6f0890039df265a247fa60a2c729171c8f93dc0f1410b2be.webp,1,yes,2,Gạch Tiler\ILT6603.png || Gạch Tiler\Kích thước nhỏ\ILT6603.jpeg,
1885,ILT6604,Gạch 600x600mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/383948f7767ef1a2093c07c7cb711b062a8ff093ddbf3db4dd85a5ddc88ecc39.webp,1,yes,2,Gạch Tiler\ILT6604.png || Gạch Tiler\Kích thước nhỏ\ILT6604.jpeg,
1886,ILT6605,Gạch 600x600mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/02bd0f3c5484555780c92fb59c34caf1f0ba77c61d1aacadfec2a3ff01350df5.webp,1,yes,2,Gạch Tiler\ILT6605.png || Gạch Tiler\Kích thước nhỏ\ILT6605.jpeg,
1887,ILT6606,Gạch 600x600mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/3777419ede17365411ad0a7ae4d468bff0820fb622136e0468a3461a3887e911.webp,1,yes,2,Gạch Tiler\ILT6606.png || Gạch Tiler\Kích thước nhỏ\ILT6606.jpeg,
1888,ILT6607,Gạch 600x600mm Mờ,TILERS,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/bad109158cde95a8e9ca28085c7153c4661d859972da553c502c5a3056f7eb7a.webp,1,yes,2,Gạch Tiler\ILT6607.png || Gạch Tiler\Kích thước nhỏ\ILT6607.jpeg,
